id	order	frame	time
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	26	AuctionWait	1686569646.5771003
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	27	BDM	1686569646.9377527
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	28	BDMResult	1686569662.952079
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	29	Cheating	1686569668.0840921
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	30	EndCheating	1686569711.0189002
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	31	DebriefingInstructions	1686569712.8788502
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	32	DebriefCheating1	1686569716.9382381
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	33	DebriefCheating2	1686569848.6420846
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	34	DebriefCheating3	1686569934.0261204
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	35	DebriefCheating4	1686570005.0999446
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	36	Lottery	1686570040.6486907
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	37	LotteryWin	1686570121.4908187
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	38	LotteryInstructions	1686570126.3382306
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	39	DiceLottery	1686570151.9355748
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	40	QuestInstructions	1686570164.0177271
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	41	Hexaco	1686570176.8333972
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	42	Prosociality	1686570472.2144675
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	43	Demographics	1686570537.1551588
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	44	Ending	1686570545.4214144
23_06_12_125624_51ecaff0-a4ad-48a9-a78f-e3d164eb1f78.txt	45	Exit	1686571416.4511406
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	1	Initial	1686567388.2240388
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	2	Login	1686567996.0529563
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	3	Intro	1686568043.4436252
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	4	Charity	1686568063.4739013
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	5	CheatingInstructions	1686568096.6861749
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	6	Cheating	1686568320.2768736
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	7	Instructions2	1686568397.770798
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	8	Cheating	1686568405.4016087
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	9	BDM	1686568489.09772
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	10	BDMResult	1686568664.889599
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	11	Cheating	1686568676.8971667
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	12	Auction	1686568773.0734227
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	13	Wait	1686568877.6141305
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	14	AuctionResult	1686569045.847123
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	15	Cheating	1686569052.1629155
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	16	AuctionWait	1686569114.4339073
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	17	Auction	1686569117.8063004
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	18	Wait	1686569160.1551507
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	19	AuctionResult	1686569202.4339607
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	20	Cheating	1686569208.828722
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	21	AuctionWait	1686569261.3771777
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	22	Auction	1686569264.7425506
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	23	Wait	1686569300.036394
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	24	AuctionResult	1686569333.6780293
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	25	Cheating	1686569338.4340413
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	26	AuctionWait	1686569388.914285
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	27	BDM	1686569389.2748563
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	28	BDMResult	1686569422.221352
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	29	Cheating	1686569426.6368027
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	30	EndCheating	1686569480.586801
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	31	DebriefingInstructions	1686569485.942139
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	32	DebriefCheating1	1686569489.7856965
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	33	DebriefCheating2	1686569637.6407385
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	34	DebriefCheating3	1686569731.6808007
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	35	DebriefCheating4	1686569783.1941538
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	36	Lottery	1686569828.4671466
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	37	LotteryWin	1686569884.20096
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	38	LotteryInstructions	1686569891.6180727
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	39	DiceLottery	1686569909.7024035
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	40	QuestInstructions	1686569918.1397543
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	41	Hexaco	1686569933.223552
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	42	Prosociality	1686570399.9039674
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	43	Demographics	1686570457.7561357
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	44	Ending	1686570473.1123397
23_06_12_125628_c5647960-3bfd-4a9a-91a6-3adf918174d8.txt	45	Exit	1686571419.8655386
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	1	Initial	1686567406.973714
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	2	Login	1686567996.210409
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	3	Intro	1686568040.506055
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	4	Charity	1686568088.229148
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	5	CheatingInstructions	1686568138.6800632
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	6	Cheating	1686568539.4744349
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	7	Instructions2	1686568610.0495787
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	8	Cheating	1686568611.577282
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	9	BDM	1686568692.3617783
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	10	BDMResult	1686568845.4048443
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	11	Cheating	1686568853.8744495
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	12	Auction	1686568913.9778814
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	13	Wait	1686569041.7761903
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	14	AuctionResult	1686569042.1961365
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	15	Cheating	1686569048.602401
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	16	AuctionWait	1686569089.8969564
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	17	Auction	1686569117.2383025
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	18	Wait	1686569190.5190551
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	19	AuctionResult	1686569199.3537395
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	20	Cheating	1686569205.993121
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	21	AuctionWait	1686569255.3462634
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	22	Auction	1686569261.4417913
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	23	Wait	1686569302.2757752
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	24	AuctionResult	1686569329.8771126
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	25	Cheating	1686569333.442257
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	26	AuctionWait	1686569377.1388311
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	27	BDM	1686569377.5233483
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	28	BDMResult	1686569445.0718102
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	29	Cheating	1686569447.2574039
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	30	EndCheating	1686569489.3158898
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	31	DebriefingInstructions	1686569495.7482026
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	32	DebriefCheating1	1686569501.1066158
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	33	DebriefCheating2	1686569609.5144458
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	34	DebriefCheating3	1686569739.642616
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	35	DebriefCheating4	1686569849.4044693
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	36	Lottery	1686569900.295432
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	37	LotteryWin	1686569950.165617
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	38	LotteryInstructions	1686569955.5315003
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	39	DiceLottery	1686569972.3479795
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	40	QuestInstructions	1686569986.9148076
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	41	Hexaco	1686570001.4355679
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	42	Prosociality	1686570524.686527
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	43	Demographics	1686570639.8926146
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	44	Ending	1686570652.4844434
23_06_12_125646_d05ea89a-2169-4607-b690-a16c9207fedd.txt	45	Exit	1686571435.5926588
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	1	Initial	1686567416.6993332
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	2	Login	1686567996.5247943
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	3	Intro	1686568038.486268
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	4	Charity	1686568067.0104089
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	5	CheatingInstructions	1686568088.5627863
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	6	Cheating	1686568375.2732072
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	7	Instructions2	1686568454.4699023
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	8	Cheating	1686568461.045954
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	9	BDM	1686568535.0466433
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	10	BDMResult	1686568709.9512398
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	11	Cheating	1686568717.4528291
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	12	Auction	1686568775.109877
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	13	Wait	1686568898.121238
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	14	AuctionResult	1686569065.2896717
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	15	Cheating	1686569075.718564
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	16	AuctionWait	1686569131.289037
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	17	Auction	1686569180.3940928
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	18	Wait	1686569211.9413447
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	19	AuctionResult	1686569300.5252712
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	20	Cheating	1686569304.0559762
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	21	AuctionWait	1686569351.9776382
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	22	Auction	1686569366.8481371
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	23	Wait	1686569395.3992107
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	24	AuctionResult	1686569420.6162462
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	25	Cheating	1686569423.5771933
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	26	AuctionWait	1686569482.230886
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	27	BDM	1686569482.5818741
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	28	BDMResult	1686569490.384507
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	29	Cheating	1686569496.6007848
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	30	EndCheating	1686569556.1367788
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	31	DebriefingInstructions	1686569560.9054976
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	32	DebriefCheating1	1686569564.3729916
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	33	DebriefCheating2	1686569667.184109
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	34	DebriefCheating3	1686569778.5025668
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	35	DebriefCheating4	1686569858.2496228
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	36	Lottery	1686569906.0830026
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	37	LotteryWin	1686569964.6343071
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	38	LotteryInstructions	1686569968.7294753
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	39	DiceLottery	1686570020.9888422
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	40	QuestInstructions	1686570042.3753455
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	41	Hexaco	1686570063.7615957
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	42	Prosociality	1686570550.3624983
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	43	Demographics	1686570650.5030866
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	44	Ending	1686570670.6971054
23_06_12_125656_cd04c1d8-28e6-4699-b0b5-0da984c4bd93.txt	45	Exit	1686571437.508645
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	1	Initial	1686637067.4388635
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	2	Login	1686638624.8686001
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	3	Intro	1686638652.7160084
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	4	Charity	1686638776.978059
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	5	CheatingInstructions	1686638804.936668
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	6	Cheating	1686639408.284453
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	7	Instructions2	1686639507.0155945
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	8	Cheating	1686639517.0164833
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	9	BDM	1686639660.4399772
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	10	BDMResult	1686639966.2500951
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	11	Cheating	1686639972.2107515
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	12	Auction	1686640023.9676316
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	13	Wait	1686640222.962742
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	14	AuctionResult	1686640223.3064587
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	15	Cheating	1686640234.5044234
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	16	AuctionWait	1686640288.4613407
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	17	Auction	1686640319.6305096
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	18	Wait	1686640408.3666773
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	19	AuctionResult	1686640408.725158
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	20	Cheating	1686640414.1276512
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	21	AuctionWait	1686640460.8626318
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	22	Auction	1686640478.621226
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	23	Wait	1686640513.351837
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	24	AuctionResult	1686640513.6783414
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	25	Cheating	1686640518.5804229
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	26	AuctionWait	1686640568.8238478
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	27	BDM	1686640569.1431966
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	28	BDMResult	1686640628.184566
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	29	Cheating	1686640631.8851347
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	30	EndCheating	1686640702.821941
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	31	DebriefingInstructions	1686640705.754578
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	32	DebriefCheating1	1686640709.606135
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	33	DebriefCheating2	1686640935.5223594
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	34	DebriefCheating3	1686641079.5944796
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	35	DebriefCheating4	1686641130.0686471
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	36	Lottery	1686641187.4773378
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	37	LotteryWin	1686641339.3073652
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	38	LotteryInstructions	1686641345.40786
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	39	DiceLottery	1686641375.254222
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	40	QuestInstructions	1686641384.631598
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	41	Hexaco	1686641411.452737
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	42	Prosociality	1686641857.5921977
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	43	Demographics	1686641960.3920283
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	44	Ending	1686641973.5861912
23_06_13_081747_e5943ddd-a69d-4fe8-8c3c-8591fc4f423d.txt	45	Exit	1686642162.8848438
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	1	Initial	1686637136.154614
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	2	Login	1686645468.942622
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	3	Intro	1686645496.5383985
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	4	Charity	1686645538.7139025
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	5	CheatingInstructions	1686645585.4492075
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	6	Cheating	1686645748.0752041
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	7	Instructions2	1686645841.006834
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	8	Cheating	1686645854.468242
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	9	BDM	1686645949.4863772
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	10	BDMResult	1686646132.6097503
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	11	Cheating	1686646142.7516713
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	12	Auction	1686646203.0222433
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	13	Wait	1686646348.1961195
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	14	AuctionResult	1686646544.014784
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	15	Cheating	1686646550.2762983
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	16	AuctionWait	1686646619.5890725
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	17	Auction	1686646619.9327424
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	18	Wait	1686646678.9307077
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	19	AuctionResult	1686646706.4402747
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	20	Cheating	1686646712.239365
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	21	AuctionWait	1686646770.0849876
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	22	Auction	1686646770.4133105
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	23	Wait	1686646799.2962232
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	24	AuctionResult	1686646821.3611171
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	25	Cheating	1686646826.3000586
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	26	AuctionWait	1686646878.115336
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	27	BDM	1686646878.479856
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	28	BDMResult	1686646923.7383614
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	29	Cheating	1686646928.6195774
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	30	EndCheating	1686646981.1890152
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	31	DebriefingInstructions	1686646990.006305
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	32	DebriefCheating1	1686646994.4946215
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	33	DebriefCheating2	1686647117.580641
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	34	DebriefCheating3	1686647297.2848368
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	35	DebriefCheating4	1686647355.8889751
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	36	Lottery	1686647398.2528992
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	37	LotteryWin	1686647473.5874896
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	38	LotteryInstructions	1686647480.8271878
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	39	DiceLottery	1686647507.4252195
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	40	QuestInstructions	1686647537.2150686
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	41	Hexaco	1686647559.3295534
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	42	Prosociality	1686647987.9455543
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	43	Demographics	1686648096.9892511
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	44	Ending	1686648117.6353257
23_06_13_081856_37436751-10d5-40ff-9ffe-75633fb404fe.txt	45	Exit	1686648415.3163087
23_06_13_081901_04b7e20c-d390-4631-9ffb-decdce1c9769.txt	1	Initial	1686637141.973181
23_06_13_081901_04b7e20c-d390-4631-9ffb-decdce1c9769.txt	2	Login	1686645469.4806263
23_06_13_081901_04b7e20c-d390-4631-9ffb-decdce1c9769.txt	3	Intro	1686645497.1036
23_06_13_081901_04b7e20c-d390-4631-9ffb-decdce1c9769.txt	4	Charity	1686645546.5735478
