id	question	answer
52d44276-c3d3-48e4-96be-c969acb99aa3	2	2
b4b1a3af-bbb1-4ff9-8e00-66f7fb4ab97e	1	3
b4b1a3af-bbb1-4ff9-8e00-66f7fb4ab97e	2	1
7330fa9e-8d96-4560-ab6c-866cc7f534f8	1	3
7330fa9e-8d96-4560-ab6c-866cc7f534f8	2	2
f88b4b04-5ade-4cb3-8e5b-7502f1ba72b9	1	3
f88b4b04-5ade-4cb3-8e5b-7502f1ba72b9	2	2
23975604-b909-421f-acb5-7309560974d0	1	2
23975604-b909-421f-acb5-7309560974d0	2	3
b122345b-0846-4f22-b82f-39481ab91947	1	3
b122345b-0846-4f22-b82f-39481ab91947	2	3
1a5c55a3-943e-49ca-8e46-2ce6e9d848d9	1	1
1a5c55a3-943e-49ca-8e46-2ce6e9d848d9	2	2
1e337d64-5f3d-47eb-9e65-13aac81c7a0e	1	3
1e337d64-5f3d-47eb-9e65-13aac81c7a0e	2	2
44ff236e-3298-4fea-8104-e5fc7c2b724d	1	3
44ff236e-3298-4fea-8104-e5fc7c2b724d	2	2
11bf35c0-a551-4ece-ac23-b6ad08d5121b	1	3
11bf35c0-a551-4ece-ac23-b6ad08d5121b	2	2
fefdb067-d87c-4cad-94cd-6d4da7130c0c	1	3
fefdb067-d87c-4cad-94cd-6d4da7130c0c	2	2
39ac0c64-25cd-4bc5-8543-74bd6a11dcd9	1	3
39ac0c64-25cd-4bc5-8543-74bd6a11dcd9	2	3
bfb2b07d-41be-4b87-a253-37a1f55ee515	1	3
bfb2b07d-41be-4b87-a253-37a1f55ee515	2	2
f83a7e2d-7890-4762-84b4-8264c2be9af4	1	3
f83a7e2d-7890-4762-84b4-8264c2be9af4	2	2
4cf51784-6b6f-4407-9c22-ba3aa866a353	1	3
4cf51784-6b6f-4407-9c22-ba3aa866a353	2	3
e8dca24b-34cb-479c-92b1-8114020fb0cf	1	3
e8dca24b-34cb-479c-92b1-8114020fb0cf	2	2
e541169b-0d0a-43b1-9dc4-f746f655ae16	1	3
e541169b-0d0a-43b1-9dc4-f746f655ae16	2	3
c719e72a-ed6e-4d17-ba12-17d57d7dc9dd	1	3
c719e72a-ed6e-4d17-ba12-17d57d7dc9dd	2	3
43eff86e-fa65-42c6-8ed3-c6b4f2742660	1	3
43eff86e-fa65-42c6-8ed3-c6b4f2742660	2	2
8aec5a71-7c50-44f5-bb32-b552f4cbd360	1	3
8aec5a71-7c50-44f5-bb32-b552f4cbd360	2	2
a3696634-914d-4f3f-adf5-cf57ead43262	1	3
a3696634-914d-4f3f-adf5-cf57ead43262	2	2
3ffd55e3-5221-4073-b107-93d5e432eba1	1	2
3ffd55e3-5221-4073-b107-93d5e432eba1	2	3
ef2316f2-3806-4dba-b147-2e5acc5a5aa7	1	3
ef2316f2-3806-4dba-b147-2e5acc5a5aa7	2	2
0f97171f-ca05-4b74-acf0-54b858f5c453	1	3
0f97171f-ca05-4b74-acf0-54b858f5c453	2	2
575248a7-fa00-4069-9b46-c4f99b56550a	1	3
575248a7-fa00-4069-9b46-c4f99b56550a	2	2
2906cf5c-06d7-48d4-bed9-c695f9109b59	1	2
2906cf5c-06d7-48d4-bed9-c695f9109b59	2	2
5359adc7-a1f6-4bdf-9fff-52bf07733ecf	1	3
5359adc7-a1f6-4bdf-9fff-52bf07733ecf	2	2
45f7f7cd-4539-42b1-b998-16367ea77caf	1	3
45f7f7cd-4539-42b1-b998-16367ea77caf	2	3
5f018254-7cb9-4af9-ba33-d21b8960ed4c	1	3
5f018254-7cb9-4af9-ba33-d21b8960ed4c	2	2
12d220e8-218b-4839-ae63-ad78a4b11fc1	1	3
12d220e8-218b-4839-ae63-ad78a4b11fc1	2	2
437d2533-0345-4db5-b71d-3275f20db1f6	1	3
437d2533-0345-4db5-b71d-3275f20db1f6	2	2
52d02c1a-246d-45f2-866a-b942d2800afe	1	3
52d02c1a-246d-45f2-866a-b942d2800afe	2	2
1e883ca7-2d4a-4ce0-8656-2f25064add8d	1	3
1e883ca7-2d4a-4ce0-8656-2f25064add8d	2	2
2f14acd3-6ac6-4ebf-8a54-d732ef34fe62	1	3
2f14acd3-6ac6-4ebf-8a54-d732ef34fe62	2	2
70e2bed8-787b-4a81-8526-09626b74450e	1	3
70e2bed8-787b-4a81-8526-09626b74450e	2	2
eeca097b-845f-443e-9eae-c3653d8919e2	1	3
eeca097b-845f-443e-9eae-c3653d8919e2	2	2
991e6832-fb76-4d25-916a-555bbbcdb161	1	3
991e6832-fb76-4d25-916a-555bbbcdb161	2	3
530d1a9b-e37d-4b94-8c90-ad9db0fd1aee	1	3
530d1a9b-e37d-4b94-8c90-ad9db0fd1aee	2	3
7e7a3331-0b88-4338-a85a-74232edf757d	1	3
7e7a3331-0b88-4338-a85a-74232edf757d	2	2
2c961549-56b9-40a2-882a-2edf5b87fe1a	1	3
2c961549-56b9-40a2-882a-2edf5b87fe1a	2	3
97f52b4c-51a5-421f-ba03-d986d6ca2cd3	1	2
97f52b4c-51a5-421f-ba03-d986d6ca2cd3	2	2
235c0331-a18d-497c-b9b2-42c3a71fb509	1	3
235c0331-a18d-497c-b9b2-42c3a71fb509	2	2
1882a4d1-586e-4e68-8a92-003198dd95f8	1	3
1882a4d1-586e-4e68-8a92-003198dd95f8	2	3
c1855ec4-b8a7-42c1-af2a-4b59dc722ddc	1	3
c1855ec4-b8a7-42c1-af2a-4b59dc722ddc	2	2
4aeaf56a-8ea5-4b88-8125-7c7b8dc7b9cb	1	3
4aeaf56a-8ea5-4b88-8125-7c7b8dc7b9cb	2	3
a04821fb-5418-41a9-b4db-9f6ad6795677	1	3
a04821fb-5418-41a9-b4db-9f6ad6795677	2	2
3815bdee-2a63-41a4-9818-612823d9ed9e	1	3
3815bdee-2a63-41a4-9818-612823d9ed9e	2	3
7d7959ac-b66b-4ab3-9c90-93996051b2b6	1	3
7d7959ac-b66b-4ab3-9c90-93996051b2b6	2	3
84ddc721-98dd-4656-af94-913484886f79	1	3
84ddc721-98dd-4656-af94-913484886f79	2	2
a76a1818-15ca-472f-951d-417abf7b11ca	1	3
a76a1818-15ca-472f-951d-417abf7b11ca	2	2
45adf7ff-16da-4dd8-b729-d87caadcce74	1	3
45adf7ff-16da-4dd8-b729-d87caadcce74	2	3
0f6201b0-c7be-4f38-8692-e03c22d4c355	1	3
0f6201b0-c7be-4f38-8692-e03c22d4c355	2	1
f00a7d5a-4a91-43b0-b346-5688f9fb183e	1	3
f00a7d5a-4a91-43b0-b346-5688f9fb183e	2	1
206fcd1b-3d41-484e-bfa4-f4860d0af17c	1	3
206fcd1b-3d41-484e-bfa4-f4860d0af17c	2	2
33c42a19-2468-4571-9643-e2e949dcfb03	1	2
33c42a19-2468-4571-9643-e2e949dcfb03	2	3
bfb1afcf-3cea-48c3-b2d4-6dda3d196139	1	3
bfb1afcf-3cea-48c3-b2d4-6dda3d196139	2	2
cf84a21f-a4f5-46cb-806f-28d3262e1212	1	3
cf84a21f-a4f5-46cb-806f-28d3262e1212	2	1
942d5da4-3953-4205-b9c1-c38834a3447f	1	3
942d5da4-3953-4205-b9c1-c38834a3447f	2	3
070618b0-d27a-4e6a-9c07-12f05045b32b	1	3
070618b0-d27a-4e6a-9c07-12f05045b32b	2	3
2a6b33fc-a523-46bb-9d72-b1596c7440e9	1	3
2a6b33fc-a523-46bb-9d72-b1596c7440e9	2	3
63b75d5e-6db0-4c27-aa48-20054305832f	1	3
63b75d5e-6db0-4c27-aa48-20054305832f	2	2
ab05714e-6fa8-4dd5-a958-5eaa4cbd37c9	1	3
ab05714e-6fa8-4dd5-a958-5eaa4cbd37c9	2	3
4f079d2e-dc3f-4ecf-a42b-883f2bb5bbe8	1	3
4f079d2e-dc3f-4ecf-a42b-883f2bb5bbe8	2	2
3923b56b-355c-45e5-80dc-618034565eba	1	3
3923b56b-355c-45e5-80dc-618034565eba	2	2
ca89db4e-2865-4c1a-9ab8-a7605cd78afe	1	3
ca89db4e-2865-4c1a-9ab8-a7605cd78afe	2	3
13aeea8a-4dee-4349-ba28-75c95303ea67	1	3
13aeea8a-4dee-4349-ba28-75c95303ea67	2	3
8c90568d-e530-40a0-a682-d77dd2486b86	1	3
8c90568d-e530-40a0-a682-d77dd2486b86	2	3
df95d264-11b2-4926-ae6e-4c4de72abfb1	1	3
df95d264-11b2-4926-ae6e-4c4de72abfb1	2	2
044c245e-3c2b-4500-812a-dcb158886151	1	3
044c245e-3c2b-4500-812a-dcb158886151	2	2
3d422a8f-8cae-4296-b18e-a24f0a23ceeb	1	3
3d422a8f-8cae-4296-b18e-a24f0a23ceeb	2	2
6c26c495-32a8-49ef-8fb1-9277263c4b07	1	1
6c26c495-32a8-49ef-8fb1-9277263c4b07	2	2
b0abad0c-b79c-42f4-a416-1050b4c6a9cc	1	3
b0abad0c-b79c-42f4-a416-1050b4c6a9cc	2	3
232d1219-4b4d-4f8d-91cf-3fc22818cc0f	1	3
232d1219-4b4d-4f8d-91cf-3fc22818cc0f	2	3
3b908ca9-a227-498c-b8a4-396e4be60eea	1	3
3b908ca9-a227-498c-b8a4-396e4be60eea	2	2
70a697f3-c43b-4ee4-9c78-0d1ff6249fa2	1	3
70a697f3-c43b-4ee4-9c78-0d1ff6249fa2	2	2
d1479f05-3584-4280-bd01-bc8d26494062	1	3
d1479f05-3584-4280-bd01-bc8d26494062	2	2
03adb52b-57a9-44bb-8712-7442527c16fa	1	2
03adb52b-57a9-44bb-8712-7442527c16fa	2	2
24a52691-1026-4528-8d2d-91478904b106	1	3
24a52691-1026-4528-8d2d-91478904b106	2	2
c32f110d-cbb8-4d7f-84ea-6a8548d1273a	1	3
c32f110d-cbb8-4d7f-84ea-6a8548d1273a	2	2
8c68285a-50b5-4645-aeed-cb97e9f2237a	1	3
8c68285a-50b5-4645-aeed-cb97e9f2237a	2	2
0bc4cd6d-12be-4376-b334-a7cf680faf96	1	3
0bc4cd6d-12be-4376-b334-a7cf680faf96	2	2
5035faf5-2608-4958-b590-ecdbe8d44ef7	1	3
5035faf5-2608-4958-b590-ecdbe8d44ef7	2	3
8e849d40-e722-423a-99e9-c2366099b88f	1	2
8e849d40-e722-423a-99e9-c2366099b88f	2	2
9b1e68a7-778b-4110-b9b2-f8776c1104d7	1	3
9b1e68a7-778b-4110-b9b2-f8776c1104d7	2	2
662e6099-b95f-4e0c-b10e-012ea53163dc	1	2
662e6099-b95f-4e0c-b10e-012ea53163dc	2	2
652a5e59-9989-4716-8d1b-cf1d9a5caa90	1	3
652a5e59-9989-4716-8d1b-cf1d9a5caa90	2	2
8d4485e3-0f8e-4a5f-bade-21d1ddff0e75	1	3
8d4485e3-0f8e-4a5f-bade-21d1ddff0e75	2	2
c1485e8a-ed14-4897-81c1-44ac1914374d	1	3
c1485e8a-ed14-4897-81c1-44ac1914374d	2	2
ea365618-2e9d-4502-91d0-ae1dfa13cac9	1	1
ea365618-2e9d-4502-91d0-ae1dfa13cac9	2	3
760d0ee7-fe14-4ec5-a5ee-618c71cf0f0e	1	3
760d0ee7-fe14-4ec5-a5ee-618c71cf0f0e	2	3
e427c99a-04c3-41c7-abdc-a58b3361c0c8	1	3
e427c99a-04c3-41c7-abdc-a58b3361c0c8	2	2
ee491604-de3f-4558-b6f0-7b9656c6b1f0	1	3
ee491604-de3f-4558-b6f0-7b9656c6b1f0	2	2
75fef9cd-1d05-409d-8f87-b671a400b47c	1	3
75fef9cd-1d05-409d-8f87-b671a400b47c	2	2
208330e3-b5ae-431b-929e-d52480ff18df	1	3
208330e3-b5ae-431b-929e-d52480ff18df	2	2
be453d54-2c98-43a8-87c3-78ae0a3567ad	1	3
be453d54-2c98-43a8-87c3-78ae0a3567ad	2	2
a94e2f34-742e-488b-8cd3-3b4a243d6d9c	1	3
a94e2f34-742e-488b-8cd3-3b4a243d6d9c	2	3
b4f6ded4-0590-4a8b-a1f0-d48c2f48979f	1	3
b4f6ded4-0590-4a8b-a1f0-d48c2f48979f	2	2
390bfd37-019d-4e8c-b258-897b5cbe51df	1	3
390bfd37-019d-4e8c-b258-897b5cbe51df	2	3
714bb13d-f837-4f98-baa7-9d876864a332	1	3
714bb13d-f837-4f98-baa7-9d876864a332	2	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	1	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	2	2
8ea93e71-5ede-4024-9175-4a894b020e28	1	3
8ea93e71-5ede-4024-9175-4a894b020e28	2	2
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	1	3
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	2	3
4650b7de-f290-4892-a60e-7626073c3308	1	3
4650b7de-f290-4892-a60e-7626073c3308	2	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	1	3
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	2	2
8394d36d-9437-43ec-9a1d-b5ac4af58be8	1	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	2	2
31c6efb9-54e9-42c5-a269-4434a72186bb	1	3
31c6efb9-54e9-42c5-a269-4434a72186bb	2	2
e98fee7f-9eb5-4973-bb00-db033913b1a6	1	3
e98fee7f-9eb5-4973-bb00-db033913b1a6	2	3
913ea92d-73ae-4912-951e-e23b6838e8e4	1	2
913ea92d-73ae-4912-951e-e23b6838e8e4	2	2
9d63b72a-4763-4b4b-bcc9-e60167268a21	1	3
9d63b72a-4763-4b4b-bcc9-e60167268a21	2	2
2dbe7c8f-2243-4fc3-8a82-9d08d2e75eef	1	3
2dbe7c8f-2243-4fc3-8a82-9d08d2e75eef	2	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	1	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	2	3
e2904358-b63d-4a4a-ad8e-d33919b82a82	1	3
e2904358-b63d-4a4a-ad8e-d33919b82a82	2	2
6b30beee-edb1-4a4e-b152-c32064bc9a6a	1	3
6b30beee-edb1-4a4e-b152-c32064bc9a6a	2	2
2c021bfb-43da-43ec-85cc-6d9342ccddba	1	3
2c021bfb-43da-43ec-85cc-6d9342ccddba	2	3
73e7a83f-96f5-4953-8705-c3da0586d488	1	3
73e7a83f-96f5-4953-8705-c3da0586d488	2	2
1f163b36-b92a-4df7-ad3f-365b1d051fa8	1	3
1f163b36-b92a-4df7-ad3f-365b1d051fa8	2	2
81a9c057-2215-459d-9545-d1752e159810	1	3
81a9c057-2215-459d-9545-d1752e159810	2	2
27d21511-1c9d-4779-832d-46a4e236ac1f	1	3
27d21511-1c9d-4779-832d-46a4e236ac1f	2	3
26ff048c-0a71-4689-a932-e54fc6dabf0d	1	3
26ff048c-0a71-4689-a932-e54fc6dabf0d	2	1
317837c1-fe44-44c6-a0ed-c2a7bdfb7200	1	3
317837c1-fe44-44c6-a0ed-c2a7bdfb7200	2	1
507d7dcb-83c8-4204-8257-caa77d528adb	1	3
507d7dcb-83c8-4204-8257-caa77d528adb	2	2
58178403-889e-4c37-9cbd-91fcfc7bd89d	1	2
58178403-889e-4c37-9cbd-91fcfc7bd89d	2	2
99d6c9d3-da92-4bba-a164-629e5d745a9b	1	3
99d6c9d3-da92-4bba-a164-629e5d745a9b	2	2
c2257220-4033-4a14-b73e-5256b139ec91	1	3
c2257220-4033-4a14-b73e-5256b139ec91	2	3
250ff395-e080-4d26-8fb6-b3bc3bd2708a	1	3
250ff395-e080-4d26-8fb6-b3bc3bd2708a	2	2
0c3e9e8d-6037-4dcb-b88c-8ddb035f3314	1	3
0c3e9e8d-6037-4dcb-b88c-8ddb035f3314	2	2
7bc7bd8e-368d-4ab9-b0bc-2c813fd8d0e5	1	3
7bc7bd8e-368d-4ab9-b0bc-2c813fd8d0e5	2	2
87e36b4c-22ce-4bc6-94dd-259adeb57d8c	1	3
87e36b4c-22ce-4bc6-94dd-259adeb57d8c	2	2
1d0a1eca-6706-41a3-ad41-4ca62c2a2fbe	1	3
1d0a1eca-6706-41a3-ad41-4ca62c2a2fbe	2	2
bb36eca7-25cd-49fc-93b0-897ae7dc161f	1	3
bb36eca7-25cd-49fc-93b0-897ae7dc161f	2	2
f23cdd73-f10c-465b-ae18-b84ffec55778	1	3
f23cdd73-f10c-465b-ae18-b84ffec55778	2	3
32d69393-d921-4dca-908f-d5827013254c	1	3
32d69393-d921-4dca-908f-d5827013254c	2	2
abf1a151-a18e-493d-9915-2c2a28ea2e6a	1	3
abf1a151-a18e-493d-9915-2c2a28ea2e6a	2	3
783b836f-3c96-46d6-82d6-e67534729a95	1	3
783b836f-3c96-46d6-82d6-e67534729a95	2	3
d09c5fb1-ba1f-4470-9a69-05ffe1a68739	1	3
d09c5fb1-ba1f-4470-9a69-05ffe1a68739	2	2
86c68f33-e319-49cd-9648-37f05cb8aa95	1	3
86c68f33-e319-49cd-9648-37f05cb8aa95	2	2
611fb718-f88a-4052-be7d-2c6ff4f78261	1	3
611fb718-f88a-4052-be7d-2c6ff4f78261	2	2
c490a168-5194-4f1b-b5a5-d26c5a1dfcde	1	3
c490a168-5194-4f1b-b5a5-d26c5a1dfcde	2	2
9c5ede66-6b4c-45b4-a777-6b9cf1c3915f	1	1
9c5ede66-6b4c-45b4-a777-6b9cf1c3915f	2	3
2ce208d1-37ca-43de-bb09-c29693e20dc6	1	3
2ce208d1-37ca-43de-bb09-c29693e20dc6	2	2
c13c6a91-330d-4b3f-8c70-ce17db3bb495	1	3
c13c6a91-330d-4b3f-8c70-ce17db3bb495	2	3
bfca2c79-33e1-4e57-8cf4-6af09062c27d	1	3
bfca2c79-33e1-4e57-8cf4-6af09062c27d	2	2
13109639-fd6e-44ca-b8f9-306577bca108	1	3
13109639-fd6e-44ca-b8f9-306577bca108	2	3
b23bc427-b5c7-484d-9ab2-fc25b4cf03a4	1	2
b23bc427-b5c7-484d-9ab2-fc25b4cf03a4	2	3
377bdd84-f37c-4fd1-923c-0697171dcaa7	1	3
377bdd84-f37c-4fd1-923c-0697171dcaa7	2	3
d036d231-a793-41a0-85de-d9e1c6af5bc5	1	3
d036d231-a793-41a0-85de-d9e1c6af5bc5	2	2
4778d564-8e77-45c0-82bd-c36279d7e823	1	3
4778d564-8e77-45c0-82bd-c36279d7e823	2	2
c4332201-d7f3-447d-8abb-b95a338cf06c	1	3
c4332201-d7f3-447d-8abb-b95a338cf06c	2	3
7c7cda15-9a0e-4f68-a1e3-8e8ade6dd46b	1	3
7c7cda15-9a0e-4f68-a1e3-8e8ade6dd46b	2	2
ee85c491-84c0-4acf-a648-4370afe60f0b	1	3
ee85c491-84c0-4acf-a648-4370afe60f0b	2	2
6cdffccc-a00d-4320-ab88-64768f8265b1	1	3
6cdffccc-a00d-4320-ab88-64768f8265b1	2	2
3ab0a3c7-fc1a-494f-bb2f-cc33551d3997	1	3
3ab0a3c7-fc1a-494f-bb2f-cc33551d3997	2	2
7445b59f-0228-477d-a765-8f32ca9e9583	1	2
7445b59f-0228-477d-a765-8f32ca9e9583	2	2
0137ac61-d62b-43fc-976a-88ceee3ef81f	1	3
0137ac61-d62b-43fc-976a-88ceee3ef81f	2	1
f9aa455e-fd3e-4c03-9b71-c0c6654464bf	1	2
f9aa455e-fd3e-4c03-9b71-c0c6654464bf	2	2
d8e02e6d-c932-4767-a46c-7e7f836ed6b3	1	3
d8e02e6d-c932-4767-a46c-7e7f836ed6b3	2	3
a290aeb5-3cea-4cd4-b776-e1817422ce28	1	3
a290aeb5-3cea-4cd4-b776-e1817422ce28	2	3
72a0f8df-8a7b-4180-b0d3-6cc3a4606740	1	3
72a0f8df-8a7b-4180-b0d3-6cc3a4606740	2	2
7cc8ef05-e907-41b7-9fe6-6675f648e509	1	3
7cc8ef05-e907-41b7-9fe6-6675f648e509	2	3
2786662f-f2d6-40dd-874a-e64ed55b83f2	1	3
2786662f-f2d6-40dd-874a-e64ed55b83f2	2	2
6ddf97ac-5ca0-4a33-b599-bff5e220c4c6	1	3
6ddf97ac-5ca0-4a33-b599-bff5e220c4c6	2	2
94aa3fdf-13c3-46ac-a254-d69674943363	1	3
94aa3fdf-13c3-46ac-a254-d69674943363	2	2
5e8a006b-0b53-4f45-ad0d-565f129d2152	1	3
5e8a006b-0b53-4f45-ad0d-565f129d2152	2	3
ca16b2c7-150d-4782-ad24-13315339aa78	1	3
ca16b2c7-150d-4782-ad24-13315339aa78	2	2
88274885-b444-4c1b-afae-8cc63dea2f9e	1	3
88274885-b444-4c1b-afae-8cc63dea2f9e	2	2
3b38b50c-0921-4ced-9756-db197816a5d0	1	3
3b38b50c-0921-4ced-9756-db197816a5d0	2	3
91295260-5131-4d8b-8f74-152ff7fe2528	1	3
91295260-5131-4d8b-8f74-152ff7fe2528	2	2
f053d2a8-b6bc-41b8-8772-26a7625f710a	1	3
f053d2a8-b6bc-41b8-8772-26a7625f710a	2	2
299fde4b-ee66-49d2-81e8-7b4364d25601	1	3
299fde4b-ee66-49d2-81e8-7b4364d25601	2	2
750c9670-27f9-4f4b-bb83-4429cce8965d	1	3
750c9670-27f9-4f4b-bb83-4429cce8965d	2	3
4bddae6a-e45f-46b0-a628-279193afc779	1	3
4bddae6a-e45f-46b0-a628-279193afc779	2	2
b3713a45-8d27-4db0-9ec6-e4a1cf87daf6	1	3
b3713a45-8d27-4db0-9ec6-e4a1cf87daf6	2	3
616c38a1-a90d-4a70-a18c-6f6b32dd283f	1	3
616c38a1-a90d-4a70-a18c-6f6b32dd283f	2	3
c687eb13-cd83-4967-b410-5988f3edfea8	1	3
c687eb13-cd83-4967-b410-5988f3edfea8	2	2
e24f9ce2-df0c-440e-96ce-affd02ed19a4	1	3
e24f9ce2-df0c-440e-96ce-affd02ed19a4	2	3
e61b625e-b8e8-4132-b717-33dcaa1c2843	1	1
e61b625e-b8e8-4132-b717-33dcaa1c2843	2	2
2b1ce0db-dae4-440d-9f8a-7ecf55704568	1	1
2b1ce0db-dae4-440d-9f8a-7ecf55704568	2	3
92d376f0-dabc-4089-845d-8c884aee38f7	1	2
92d376f0-dabc-4089-845d-8c884aee38f7	2	2
d07203ac-f8db-432d-9bda-729816f48820	1	3
d07203ac-f8db-432d-9bda-729816f48820	2	2
4bce0d7d-fb8e-49e5-b413-ca751fe65c18	1	3
4bce0d7d-fb8e-49e5-b413-ca751fe65c18	2	2
a37aeb8c-1f90-4de4-b0d7-df72a38a6e47	1	3
a37aeb8c-1f90-4de4-b0d7-df72a38a6e47	2	3
d62b4d96-0b89-413d-8b32-63e90c606cd2	1	3
d62b4d96-0b89-413d-8b32-63e90c606cd2	2	2
20ab29f8-fc7f-49af-b647-12503e363595	1	3
20ab29f8-fc7f-49af-b647-12503e363595	2	2
